9bb482b003a0749af615a9b3e52616b01a2ad2794a2d9fe47fafcf6bdcb9a35a	EOS M6 Mark II	7128	4732	6984	4660	72	144	b4b4b4b4	2048	0	0	0	0	16383	eff0577a9365dfe97e8aba5adf198af9b7f6d0ab01354e806bd17cc1a7e8cd07	0.22.2-Release
4f89f3770c794a0ca5af86b84f1f694eb5a0f553b64f85fc1ba3ddf412a211b8	EOS M6 Mark II	7128	4732	6984	4660	72	144	b4b4b4b4	2048	0	0	0	0	16383	375db6031408e95ebb75332276cc4d43740428199792091c7e24a692ea2be93f	0.22.2-Release
6a7d52f7ae5e12b58cfebd39d82e8d71f35e6c6216775569eea7a7e168f83fac	EOS M6 Mark II	7128	4732	6984	4660	72	144	b4b4b4b4	2048	0	0	0	0	16383	468c8bcdc0e5f3eada4c1e6df2eca6da1746ba35c0434931a69ae87bcd0b7440	0.22.2-Release
48be4fbcc36e4f9bf31dd63ba7f97aa906a39b29f6b2caa679506c4cdb20f5a7	EOS M6 Mark II	7128	4732	6984	4660	72	144	b4b4b4b4	2048	0	0	0	0	16383	643e61dfc5cf07b9952f664eb76af694662a1e1f458990fc39c1e71fbdaf6624	0.22.2-Release
8b41dbeadb91c44e596da5fef935fe3acb2154c06afb11123b3079da79a5ec51	EOS M6 Mark II	7128	4732	6984	4660	72	144	b4b4b4b4	2048	0	0	0	0	16383	5a6e06c94bb0aceae5f5046eec07f3fa767b2e56fa79c7eb676909050724108d	0.22.2-Release
dd33ee51dfcb142e8954e1ce375d60786459b4194968831e65d62d86d2c0a8cb	EOS R10	6192	4060	6000	4000	52	168	b4b4b4b4	2041	0	5	0	5	16383	ec617daaed21ff56ab1c01b69d3e22f484bafd413f95a0078791e460a217bf4b	0.22.2-Release
295d46a4d5383895e63126f67000d4352a5bb425ee4d8b16eb6b6c284bdf7994	EOS R3	6192	4152	6032	4032	120	160	b4b4b4b4	2047	0	0	0	0	16383	39d08a419b14c1f2a1f8ca649551476d50920567b38541c299d4469a90149162	0.22.2-Release
b79af9ffa184dd740e8af7a9f451f7150053d7e456b3435ca2e43bbbf5f65026	EOS R50	6192	4060	6000	4000	52	168	b4b4b4b4	512	0	0	0	0	16383	4e6d87e3ae2d0d6082bd19ab601130d9cff91b3ef05ab8a4afae9b5e3c8bd209	0.22.2-Release
#	894382810ebae659dccf8320c4114be9719993408bd8b99e06965c60977eaee3	libraw:Input/output error
d52fca2f9233211d7912632f0f27b7284807ed3262627bfce7e4f12cf343820e	EOS R5	8352	5586	8191	5463	112	144	b4b4b4b4	512	0	0	0	0	16383	e53b9f075fa4f55e8a215a1171df1b324dfaf0b9fae9b4a4678908430d80556b	0.22.2-Release
10a1116bd00e92314b09382b403f76706b1eeab3ce33234a6c75fe25ed289756	EOS R5	5248	3510	5087	3391	108	144	b4b4b4b4	511	1	1	1	0	16383	3cfaa2c4054f78e213024fee282a9b897f16eb788747e849592420d67d7065a3	0.22.2-Release
03081fedf40a8bd8e316d23a9c52c571abdd7f658795a174ab57262e9b91cfb7	EOS R5 Mark II	8480	5650	8222	5488	162	258	b4b4b4b4	489	23	23	0	23	16383	c5c710ffa523775689235dcea9419826d298a9d8f6a50d20af37ad54df98515b	0.22.2-Release
#	unreadable	/Users/kamen/libcrx-corpus/pixls/Canon_-_EOS_R5_Mark_II_-_RAW_(3:2).CR3
